,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
598,8,2,11960,11,9,0,2,0,0,0,24,0,39,0,1
599,32,2,6313,0,12,0,7,0,0,1,0,0,44,0,1
600,15,2,14650,0,12,0,2,0,0,0,0,0,39,0,1
601,2,2,13298,11,9,0,0,3,0,0,0,0,27,0,1
602,43,2,1473,14,3,2,8,0,0,1,0,0,39,0,1
603,25,4,9373,10,4,1,8,1,0,0,0,0,39,0,1
604,18,1,11351,12,11,0,12,0,0,0,0,0,39,0,1
605,31,2,1220,1,8,0,0,4,1,1,0,0,36,0,1
607,12,2,10078,1,8,0,10,0,3,0,0,0,39,0,1
608,19,4,18149,1,8,4,1,0,1,0,0,0,39,0,1
609,0,2,8790,4,5,0,8,3,0,1,0,0,20,0,1
610,35,2,12006,9,13,2,7,0,0,1,89,0,59,0,1
611,7,2,15044,1,8,0,10,0,0,0,0,0,39,0,1
612,7,2,15156,1,8,1,6,1,0,0,0,0,49,0,1
613,9,4,12621,0,12,0,7,3,0,0,6,0,39,0,1
614,10,2,4382,0,12,0,8,3,0,1,0,0,19,0,1
615,22,2,12597,1,8,0,6,3,0,0,0,0,59,0,1
616,13,2,18821,1,8,1,11,1,1,0,0,0,44,0,1
617,33,1,4722,1,8,1,1,1,0,0,0,0,31,0,1
618,35,5,1458,0,12,1,9,1,0,0,0,0,54,0,1
620,6,2,10946,0,12,0,9,3,0,1,0,0,19,0,1
621,28,2,19810,8,6,6,8,0,1,1,0,0,19,0,1
622,48,2,4338,10,4,6,5,4,1,1,0,0,23,0,1
623,12,2,685,13,10,1,11,1,0,0,0,0,54,0,1
624,30,2,14759,10,4,3,6,4,0,0,0,0,39,18,1
625,13,2,5529,1,8,0,12,3,1,0,0,0,59,0,1
627,21,1,15893,1,8,1,9,1,0,0,0,0,63,0,1
630,30,1,8374,11,9,0,8,4,1,1,0,0,39,0,1
631,32,4,5262,4,5,4,8,4,1,1,0,0,39,0,1
634,41,1,775,1,8,1,10,1,0,0,0,0,59,0,1
635,2,2,15687,1,8,0,8,3,0,1,0,0,13,0,1
636,4,2,13856,0,12,0,6,0,0,0,0,0,39,0,1
638,30,5,15074,3,2,1,11,1,0,0,0,0,49,1,1
640,9,2,2410,1,8,2,10,0,0,0,0,0,54,0,1
641,43,2,11862,1,8,1,10,1,0,0,0,0,39,0,1
642,4,2,8042,11,9,0,6,3,0,0,0,0,39,0,1
644,14,2,1683,11,9,1,10,1,0,0,0,0,44,0,1
646,14,4,19319,1,8,2,0,4,0,1,0,0,39,0,1
647,54,2,2525,1,8,1,10,1,0,0,0,0,14,0,1
650,3,2,5990,11,9,0,8,3,0,0,0,0,19,0,1
651,7,2,20086,1,8,0,1,5,0,0,66,0,49,0,1
653,21,0,6818,11,9,4,1,0,0,1,0,0,44,0,1
654,10,2,16701,1,8,0,13,3,0,1,0,0,31,0,1
655,12,0,2259,11,9,0,0,4,2,1,0,0,39,5,1
657,17,2,4129,1,8,1,10,1,0,0,0,0,44,0,1
658,27,2,13435,14,3,1,10,1,0,0,0,0,34,0,1
661,18,2,15640,9,13,0,9,0,0,0,0,0,59,0,1
662,10,2,4544,11,9,0,7,0,0,0,0,0,39,0,1
663,26,4,11350,9,13,0,7,0,0,0,0,0,37,0,1
664,3,2,2629,11,9,0,9,0,0,1,0,0,24,0,1
666,10,0,15133,11,9,1,11,1,0,0,53,0,39,0,1
669,7,2,9010,10,4,0,13,0,0,0,0,34,39,0,1
670,31,3,4429,11,9,2,1,0,0,0,0,0,39,0,1
672,0,1,18813,8,6,0,12,3,0,0,0,0,9,0,1
675,5,2,14710,1,8,0,9,3,0,1,38,0,39,0,1
676,0,2,3816,7,7,0,8,3,0,0,0,0,15,0,1
677,15,2,13861,11,9,1,0,1,0,0,0,0,39,36,1
678,14,2,5619,1,8,0,10,0,0,0,0,0,44,0,1
679,41,1,12274,1,8,6,1,0,0,0,0,0,49,0,1
680,12,4,3134,1,8,0,3,3,0,0,0,0,47,0,1
683,6,4,19614,11,9,4,1,4,1,0,0,0,39,0,1
684,1,0,1828,8,6,0,0,3,0,1,0,0,4,0,1
685,17,2,6322,1,8,2,1,0,0,1,0,0,39,0,1
687,28,4,2882,0,12,1,7,2,0,1,0,0,54,0,1
688,24,2,11424,9,13,0,1,0,0,0,0,0,34,17,1
689,9,2,8561,1,8,0,8,5,0,0,0,0,29,0,1
690,37,4,4633,11,9,1,12,1,0,0,0,0,39,0,1
691,7,2,6551,11,9,0,13,3,1,1,0,0,44,0,1
692,25,2,15679,11,9,1,7,1,0,0,0,0,49,0,1
693,3,2,17563,11,9,0,7,3,0,0,0,0,19,0,1
694,6,0,18033,0,12,0,2,0,0,1,0,0,19,0,1
698,13,2,10846,0,12,0,7,3,0,1,0,0,39,7,1
699,2,2,19865,1,8,0,9,3,0,1,0,0,19,0,1
700,19,4,4465,0,12,0,7,0,0,0,0,0,49,0,1
701,14,2,14853,0,12,6,9,4,0,1,0,14,39,1,1
702,4,2,8283,11,9,0,6,3,0,0,0,0,29,0,1
703,14,1,2588,11,9,1,10,1,0,0,0,0,39,0,1
706,23,2,14032,7,7,1,8,1,1,0,0,0,39,12,1
707,28,2,14795,11,9,0,9,0,1,0,0,0,39,0,1
708,43,2,9612,1,8,1,10,1,0,0,0,0,34,0,1
709,1,2,12617,8,6,0,8,5,0,0,0,0,24,0,1
710,11,2,16963,0,12,1,7,1,0,0,0,0,39,0,1
711,19,2,2208,11,9,2,0,4,1,1,0,0,39,0,1
713,23,2,6901,13,10,1,2,1,0,0,67,0,39,0,1
714,19,4,19057,0,12,2,0,4,0,1,0,0,34,39,1
715,14,2,16942,1,8,4,8,4,1,1,0,0,39,0,1
716,16,2,11331,1,8,1,13,1,0,0,0,0,39,0,1
717,2,0,18999,1,8,0,2,3,0,1,0,0,39,0,1
718,5,2,13102,11,9,0,9,3,0,1,0,0,14,0,1
720,16,2,10085,1,8,0,8,0,0,0,0,0,39,0,1
721,24,2,5638,1,8,1,10,1,0,0,0,55,59,0,1
722,12,2,16045,0,12,0,7,0,0,0,70,0,39,0,1
726,27,2,4520,1,8,1,9,2,0,1,0,0,39,0,1
727,3,2,17049,11,9,0,8,0,0,1,0,0,19,0,1
728,14,2,13671,1,8,1,8,1,0,0,0,0,39,36,1
730,6,2,18498,11,9,0,8,0,0,1,0,0,23,0,1
731,38,2,9101,11,9,2,0,0,2,1,0,0,39,0,1
732,9,2,9982,13,10,1,0,1,0,0,0,73,44,0,1
733,8,2,17965,13,10,0,8,3,0,1,0,0,14,0,1
735,18,2,14366,11,9,1,10,1,0,0,33,0,39,0,1
736,19,2,6011,11,9,0,9,0,1,1,0,0,35,0,1
737,26,0,15625,0,12,1,7,1,0,0,0,0,49,0,1
738,39,2,7677,1,8,6,8,4,1,1,3,0,19,0,1
740,2,2,11156,11,9,0,8,5,0,1,0,0,24,0,1
741,38,1,12013,1,8,1,11,1,0,0,0,0,69,0,1
743,9,2,4620,13,10,0,2,3,0,0,0,0,39,0,1
744,0,2,17569,7,7,0,6,3,0,0,0,0,19,0,1
747,15,2,15901,11,9,0,0,3,1,1,0,0,39,0,1
748,12,2,15870,8,6,0,10,3,1,0,0,0,39,15,1
749,29,0,11230,0,12,1,7,1,0,0,0,0,36,0,1
751,5,2,13692,0,12,0,7,4,0,0,0,0,19,0,1
752,41,1,2920,4,5,1,10,1,0,0,0,0,39,0,1
753,6,2,6907,1,8,0,11,4,0,0,0,0,49,0,1
754,22,2,1321,1,8,0,6,0,0,0,0,0,39,0,1
755,10,2,477,13,10,0,10,3,0,0,0,0,37,0,1
757,16,4,5232,0,12,0,7,0,0,1,0,0,44,0,1
759,20,2,3867,1,8,0,12,0,1,0,0,0,39,0,1
760,19,2,3707,1,8,0,8,0,0,1,0,0,17,0,1
762,17,4,5185,1,8,2,3,4,0,0,0,0,39,16,1
765,15,2,16519,4,5,4,8,4,0,1,0,0,41,0,1
766,14,0,17108,11,9,3,8,5,0,0,0,0,39,0,1
767,5,2,7367,11,9,1,9,2,0,1,0,0,29,3,1
768,30,1,4092,0,12,2,9,0,0,1,0,0,49,0,1
769,15,2,10742,1,8,0,13,0,0,0,0,0,39,0,1
770,9,2,8923,11,9,0,12,0,0,1,0,0,37,0,1
771,20,2,17839,3,2,4,12,0,0,0,0,0,31,20,1
772,14,2,14892,1,8,2,10,4,0,0,0,0,54,0,1
774,38,2,4909,1,8,0,9,0,0,0,0,0,37,0,1
775,6,4,16478,13,10,2,2,0,0,0,0,0,55,0,1
776,19,2,1495,11,9,2,0,4,0,1,0,0,39,0,1
779,37,2,16347,11,9,0,2,0,0,0,0,0,39,0,1
781,11,2,11577,13,10,0,13,0,0,1,0,31,41,0,1
783,24,1,1388,11,9,1,1,1,0,0,0,0,59,0,1
785,25,2,8784,11,9,2,0,0,1,1,0,0,37,0,1
786,44,1,832,1,8,1,12,1,0,0,0,72,49,0,1
787,1,2,14156,7,7,0,13,3,0,0,0,0,29,0,1
791,24,5,505,0,12,1,2,1,0,0,0,0,39,0,1
793,6,2,12852,1,8,0,9,0,0,1,35,0,39,0,1
795,5,2,8149,11,9,0,8,5,1,0,0,0,19,0,1
796,44,2,5851,1,8,1,13,1,0,0,0,0,39,0,1
797,8,2,17562,1,8,0,13,0,1,0,0,0,39,0,1
800,26,2,7569,12,11,2,10,0,0,0,0,0,39,0,1
801,7,2,4078,1,8,0,8,3,1,0,0,34,29,0,1
802,51,1,17528,8,6,0,12,4,0,0,0,0,19,0,1
803,14,2,1479,1,8,2,0,4,0,1,0,0,37,0,1
804,0,2,11307,8,6,0,9,3,0,1,0,0,19,0,1
809,3,2,6474,1,8,0,11,3,0,0,0,0,29,0,1
810,13,2,11068,1,8,4,8,3,0,1,0,0,35,0,1
812,26,2,3216,11,9,2,1,0,0,0,0,0,44,0,1
813,5,2,6378,11,9,0,0,3,0,0,0,0,39,0,1
814,0,2,540,4,5,0,12,3,0,0,0,0,19,0,1
815,30,1,3172,1,8,1,8,2,0,1,0,0,72,6,1
816,24,2,15336,13,10,0,7,0,0,1,0,0,59,0,1
818,47,2,8811,1,8,1,11,1,0,0,0,0,44,0,1
820,31,2,8548,13,10,0,0,4,0,0,0,0,39,0,1
821,14,2,8981,9,13,0,7,0,0,1,0,0,45,0,1
822,12,2,7559,13,10,0,2,3,0,0,0,0,39,0,1
823,13,2,5871,1,8,6,0,0,0,1,0,0,39,0,1
824,15,2,4418,1,8,1,1,1,0,0,0,32,59,0,1
826,45,2,9226,1,8,6,8,0,0,1,0,0,39,0,1
827,22,2,20194,1,8,4,13,4,0,1,0,0,23,0,1
828,26,2,14263,11,9,0,0,0,0,0,0,0,24,0,1
829,7,5,8411,0,12,0,9,3,0,0,0,0,39,0,1
832,9,2,16392,11,9,0,6,3,0,0,0,0,39,0,1
833,56,1,9580,1,8,1,1,1,0,0,0,0,39,0,1
835,38,2,4016,1,8,1,13,1,0,0,0,0,39,0,1
836,8,2,19953,1,8,2,0,0,0,0,0,0,39,0,1
838,7,2,17693,0,12,0,1,0,0,0,0,0,49,0,1
839,46,2,2860,1,8,6,12,0,0,0,0,0,5,0,1
840,0,2,11726,8,6,0,9,3,0,0,0,0,19,0,1
841,18,2,6239,11,9,1,10,1,0,0,0,0,49,0,1
843,45,4,16798,0,12,6,7,0,0,1,0,0,47,0,1
845,26,2,3827,11,9,2,7,0,0,0,0,0,39,0,1
846,23,4,586,1,8,2,8,0,0,1,0,0,49,0,1
848,22,2,6437,0,12,1,10,1,0,0,0,0,39,0,1
849,14,2,5150,1,8,0,10,3,0,0,0,0,17,0,1
851,9,2,3074,13,10,2,0,0,0,1,0,0,54,0,1
852,29,1,9582,1,8,1,9,1,0,0,0,0,49,0,1
853,9,2,3362,0,12,0,7,0,0,1,0,0,39,0,1
855,17,2,4525,1,8,0,11,3,0,0,0,0,39,0,1
856,17,4,8498,1,8,0,0,3,0,1,0,0,39,0,1
858,17,2,10771,0,12,0,7,3,0,1,0,0,39,0,1
860,1,2,13229,8,6,0,0,3,0,1,0,0,19,0,1
861,26,2,11066,1,8,1,12,1,0,0,0,0,39,36,1
862,31,2,16600,8,6,1,1,1,0,0,0,0,49,0,1
863,11,5,6734,11,9,1,1,1,0,0,0,0,68,0,1
864,16,2,2620,1,8,1,13,1,0,0,0,0,39,0,1
865,7,2,17345,11,9,0,9,0,0,1,0,0,14,0,1
866,4,2,1932,4,5,0,6,0,0,0,0,0,39,0,1
867,0,2,18813,8,6,0,9,3,0,0,0,0,27,0,1
869,12,1,15863,0,12,4,7,3,0,0,0,0,39,0,1
871,7,2,5323,11,9,0,11,3,0,0,0,0,49,0,1
874,38,2,16494,3,2,2,8,4,1,0,0,0,24,0,1
876,6,2,7465,1,8,0,6,4,1,1,0,0,6,0,1
877,21,2,19443,13,10,2,0,4,0,1,0,0,39,0,1
879,2,2,18961,1,8,0,0,0,0,1,0,0,29,0,1
880,32,2,2286,10,4,2,13,0,0,1,0,0,39,0,1
882,10,2,3343,1,8,1,10,1,0,0,0,0,68,0,1
884,16,2,15529,11,9,1,10,2,0,1,0,0,59,0,1
886,6,2,12441,0,12,0,1,3,0,0,0,0,27,0,1
888,37,1,19379,1,8,1,9,1,1,0,0,0,39,0,1
889,12,2,9551,13,10,2,2,0,0,1,24,0,44,0,1
891,18,1,18873,0,12,0,1,0,0,0,0,0,39,0,1
892,11,2,8304,13,10,1,0,2,2,1,0,0,39,23,1
895,23,2,8839,9,13,1,7,1,0,0,0,0,39,0,1
896,30,2,18226,11,9,2,9,3,0,0,0,0,54,0,1
897,5,2,13877,0,12,0,1,3,0,1,0,0,49,0,1
899,11,2,4323,1,8,1,2,1,0,0,0,0,39,0,1
900,46,4,291,14,3,1,8,1,0,0,0,0,54,0,1
901,34,1,9402,10,4,1,10,1,0,0,0,0,19,0,1
902,5,2,3584,1,8,0,6,3,0,1,0,0,39,0,1
904,18,2,7416,1,8,0,9,0,0,0,0,0,44,0,1
905,29,2,8961,1,8,2,13,0,0,1,0,0,37,0,1
906,20,2,12861,11,9,2,13,0,0,0,0,0,51,0,1
907,7,2,12163,0,12,0,7,3,1,0,0,0,14,0,1
908,20,1,8684,1,8,2,6,3,0,0,0,0,9,0,1
909,36,2,2159,11,9,1,2,1,0,0,0,0,39,0,1
910,10,2,3178,1,8,0,9,0,0,0,0,0,29,0,1
911,21,2,16342,11,9,2,10,0,0,0,0,0,43,0,1
912,36,1,17389,4,5,1,12,1,0,0,0,0,59,0,1
913,17,2,9400,11,9,0,10,0,0,0,0,0,39,0,1
914,6,2,20055,1,8,0,9,3,1,0,0,0,39,0,1
916,26,2,7875,9,13,1,7,2,2,1,0,0,49,37,1
918,64,1,6282,1,8,1,1,1,0,0,0,0,29,0,1
919,4,2,10516,11,9,0,8,3,0,0,0,0,19,0,1
920,6,2,15481,11,9,0,9,0,0,0,0,0,24,0,1
921,8,2,3459,11,9,0,11,4,0,0,0,0,39,0,1
922,25,2,16156,3,2,1,13,2,0,1,0,0,37,36,1
923,21,2,3398,11,9,1,0,2,1,1,0,0,39,0,1
925,15,2,15669,1,8,1,13,1,0,0,0,0,39,0,1
926,20,2,13126,1,8,1,13,1,0,0,0,0,39,0,1
928,5,2,3112,11,9,0,9,0,0,1,0,0,41,0,1
929,16,2,18896,5,1,3,5,0,0,1,0,0,39,20,1
930,25,2,8116,1,8,2,13,0,0,0,0,0,54,0,1
932,34,4,14760,6,0,1,8,1,0,0,0,0,39,0,1
933,6,2,18946,1,8,1,0,2,0,1,0,0,39,36,1
936,30,2,45,9,13,0,7,0,0,1,0,0,24,0,1
938,16,2,6810,1,8,1,10,1,0,0,0,0,29,0,1
940,14,2,2535,12,11,2,8,4,3,1,0,0,39,0,1
941,18,2,19824,1,8,1,13,1,1,0,0,0,39,0,1
943,1,2,16861,1,8,0,8,0,0,1,0,0,44,0,1
944,3,2,14753,1,8,1,13,1,0,0,0,0,39,0,1
945,37,4,8486,11,9,2,1,4,1,1,0,0,34,0,1
946,23,2,10320,11,9,2,0,4,0,1,0,0,39,0,1
948,26,2,15198,11,9,2,10,4,0,0,0,0,34,0,1
949,27,1,17789,11,9,2,12,4,0,0,0,0,39,0,1
952,34,2,15963,14,3,6,8,4,1,1,0,0,39,0,1
953,1,2,9618,1,8,0,8,3,0,1,0,0,19,0,1
954,34,2,6139,11,9,1,1,1,0,0,0,0,39,0,1
957,16,4,17039,4,5,2,11,0,0,0,0,0,39,0,1
960,8,2,7259,11,9,1,7,1,0,0,0,0,44,0,1
961,15,2,8757,1,8,2,13,0,0,1,0,0,37,0,1
962,15,2,16700,0,12,1,10,1,0,0,0,0,68,36,1
963,19,2,20030,4,5,2,1,4,0,1,0,0,39,0,1
964,11,2,1741,1,8,1,11,1,0,0,0,0,39,0,1
965,3,2,17747,1,8,0,8,3,0,1,0,0,19,0,1
967,38,1,10859,1,8,1,10,1,0,0,0,0,19,0,1
971,11,2,8083,0,12,0,2,0,0,1,0,0,34,0,1
973,20,2,11937,1,8,1,10,1,0,0,0,0,39,0,1
974,27,2,505,1,8,0,11,4,0,0,0,0,68,0,1
975,8,2,9678,11,9,0,9,0,0,1,0,0,39,0,1
976,4,2,15413,11,9,0,1,0,0,1,66,0,39,0,1
978,61,2,10130,1,8,6,8,0,1,1,46,0,39,0,1
979,17,2,7956,1,8,2,6,3,0,0,0,0,39,0,1
980,32,2,5456,1,8,0,0,0,0,1,0,0,43,0,1
981,5,2,16561,12,11,0,0,0,0,1,0,0,39,0,1
983,43,1,7564,1,8,0,12,4,0,0,0,0,41,0,1
985,46,2,15356,13,10,2,8,0,0,1,0,0,19,0,1
986,24,2,18436,1,8,0,10,3,1,1,0,0,34,0,1
987,30,2,18044,1,8,2,0,4,0,1,0,0,39,0,1
988,27,2,5702,1,8,2,10,4,0,0,0,0,39,0,1
989,34,2,5390,11,9,6,7,0,0,1,52,0,39,0,1
990,29,2,10600,0,12,0,9,0,0,0,0,18,39,0,1
991,24,2,11373,13,10,1,13,1,0,0,0,0,39,0,1
992,33,1,5567,1,8,1,10,1,0,0,0,0,29,0,1
994,18,2,16769,1,8,0,1,0,0,0,0,0,44,0,1
996,28,2,2994,9,13,2,7,0,0,0,0,0,44,0,1
998,23,2,2678,11,9,1,13,1,0,0,37,0,39,0,1
1000,3,2,7128,11,9,0,8,3,0,0,0,0,39,0,1
1003,6,4,4803,0,12,0,7,3,0,1,0,0,59,0,1
1004,14,2,8165,1,8,0,8,3,0,0,0,0,15,0,1
1005,41,2,18590,0,12,1,0,1,0,0,0,0,39,0,1
1006,49,2,16055,1,8,4,13,0,1,0,0,0,39,0,1
1009,9,2,4324,11,9,1,9,1,0,0,0,0,49,3,1
1010,34,2,13516,1,8,2,13,0,0,1,0,0,39,0,1
1011,17,2,5570,13,10,0,11,3,0,0,0,0,39,0,1
1014,21,2,9107,9,13,1,7,1,0,0,0,0,24,0,1
1015,31,2,4181,14,3,1,6,1,0,0,0,0,39,0,1
1017,34,2,11104,1,8,6,8,4,0,1,0,0,31,0,1
1018,5,2,5405,1,8,2,10,0,0,0,0,0,39,0,1
1020,24,2,11753,11,9,0,10,0,0,0,0,0,49,22,1
1022,25,2,12720,1,8,4,9,0,0,1,0,0,29,0,1
1023,17,2,576,11,9,1,8,1,0,0,0,0,39,0,1
1024,6,2,5860,1,8,0,13,4,1,1,0,0,39,0,1
1025,39,2,8748,1,8,1,8,1,0,0,0,0,49,24,1
1028,31,2,12600,4,5,1,0,2,0,1,0,0,39,0,1
1029,31,5,6449,9,13,3,9,0,2,0,0,0,49,23,1
1030,14,2,3166,13,10,0,0,0,0,1,0,0,39,0,1
1031,3,0,13692,12,11,0,8,3,0,0,0,33,19,0,1
1032,10,2,19153,11,9,0,9,0,0,0,0,0,39,0,1
1033,15,2,12488,1,8,0,8,0,1,1,0,0,39,0,1
1037,20,2,5504,1,8,0,8,0,0,0,0,0,72,0,1
1038,17,2,16765,1,8,2,5,4,1,1,0,0,29,0,1
1040,71,2,6344,1,8,0,8,0,0,1,0,0,39,0,1
1041,6,2,6421,11,9,0,13,3,1,1,0,0,39,0,1
1042,26,2,18203,11,9,2,0,0,0,1,0,0,39,0,1
1044,7,2,691,11,9,0,2,0,0,1,0,0,36,0,1
1045,11,2,10574,2,14,2,7,4,0,0,0,0,54,0,1
1047,6,2,13354,11,9,1,8,1,0,0,0,0,39,0,1
1048,3,2,2377,11,9,0,9,0,0,1,0,0,49,0,1
1050,44,2,5598,1,8,1,13,1,0,0,0,0,39,0,1
1054,21,2,11226,11,9,2,10,0,0,0,0,0,39,4,1
1055,15,2,2931,0,12,1,9,1,0,0,0,0,39,0,1
1056,13,1,4129,7,7,1,11,1,0,0,0,0,72,0,1
1057,24,2,17133,13,10,2,10,0,0,1,0,0,39,0,1
1060,26,1,16289,1,8,1,1,1,0,0,0,0,34,0,1
1061,44,2,5852,1,8,1,13,1,0,0,58,0,39,0,1
1062,37,2,18983,1,8,1,8,1,0,0,0,0,31,36,1
1063,17,2,7803,12,11,4,8,4,0,1,0,0,39,0,1
1065,21,2,13661,11,9,0,8,3,0,0,0,0,39,0,1
1067,19,2,364,7,7,1,11,1,0,0,0,0,39,0,1
1068,13,2,9980,0,12,1,1,1,0,0,0,0,49,0,1
1069,19,2,4988,12,11,2,2,0,0,1,0,0,59,0,1
1070,5,4,646,0,12,0,7,3,0,1,0,0,19,0,1
1074,0,2,13508,8,6,0,0,3,0,0,0,0,14,0,1
1075,2,1,790,11,9,0,10,3,0,0,0,0,19,0,1
1076,10,2,6391,0,12,0,9,0,1,1,0,23,39,0,1
1077,5,2,11042,0,12,0,9,3,2,0,0,0,49,14,1
1078,32,2,439,1,8,1,10,1,0,0,0,0,39,0,1
1080,26,2,9157,0,12,4,7,4,0,1,0,0,39,0,1
1081,2,4,8613,1,8,2,1,0,0,1,0,0,34,0,1
1082,41,1,2652,1,8,1,12,1,0,0,0,0,59,0,1
1084,14,2,14226,11,9,1,0,1,0,0,0,0,39,0,1
1085,13,2,14734,13,10,1,11,1,0,0,0,0,39,0,1
1086,15,2,5074,1,8,1,3,1,0,0,0,0,39,0,1
1087,12,2,12108,0,12,0,1,0,0,0,0,0,34,0,1
1089,21,2,19449,1,8,2,10,3,0,0,0,0,27,0,1
1092,14,2,11521,15,15,3,7,0,2,0,0,0,59,21,1
1093,17,2,4210,1,8,2,10,0,0,0,0,0,39,0,1
1094,4,2,8283,11,9,0,0,3,0,0,0,0,39,0,1
1095,5,1,18688,0,12,0,7,3,2,0,0,0,19,23,1
1096,45,2,3132,4,5,1,13,1,0,0,0,0,39,0,1
1099,26,2,10048,11,9,2,7,4,0,1,0,0,39,0,1
1102,22,5,13366,10,4,1,1,1,0,0,0,29,39,36,1
1103,24,2,5119,0,12,1,1,1,1,0,0,0,49,0,1
1105,17,4,8636,1,8,2,0,4,0,1,0,0,32,0,1
1106,14,2,1469,0,12,0,7,0,0,0,0,0,46,0,1
1107,12,2,5995,1,8,0,6,3,0,0,0,0,24,0,1
1109,24,2,16884,13,10,1,11,1,0,0,0,0,54,0,1
1112,20,0,1855,0,12,0,0,0,0,0,0,0,37,0,1
1113,52,2,8650,1,8,1,9,2,0,1,0,0,39,0,1
1114,17,2,16790,1,8,2,6,3,0,1,0,0,39,0,1
1116,19,2,1460,11,9,1,10,1,0,0,0,0,39,0,1
1117,24,2,13950,1,8,1,11,1,0,0,0,0,49,0,1
1119,36,2,16693,0,12,1,7,1,2,0,0,0,39,22,1
1120,12,2,6605,11,9,1,2,1,0,0,0,0,39,0,1
1121,28,3,8907,1,8,2,2,0,0,1,73,0,39,0,1
1122,17,0,1418,11,9,1,1,1,0,0,0,0,37,0,1
1123,19,2,4593,0,12,1,2,1,0,0,0,0,39,0,1
1124,31,2,3270,11,9,2,8,4,1,1,0,0,34,0,1
1125,3,2,5023,13,10,0,0,3,0,1,0,0,39,0,1
1127,46,3,5533,1,8,6,6,0,1,0,0,0,39,0,1
1128,24,1,7555,11,9,2,8,4,0,0,0,0,44,0,1
1129,11,2,16920,0,12,1,7,1,0,0,0,0,44,0,1
1130,13,2,18374,11,9,0,13,0,1,1,0,0,39,0,1
1132,14,2,17561,1,8,0,8,4,0,1,0,0,39,36,1
1133,20,2,10826,13,10,0,0,3,0,1,0,0,37,0,1
1138,10,2,6470,1,8,1,10,1,0,0,0,0,52,0,1
1139,24,2,17867,5,1,1,10,1,0,0,0,0,34,36,1
1140,2,2,11370,11,9,0,8,3,0,1,0,0,19,0,1
1141,3,2,14131,11,9,0,9,0,0,0,0,0,44,0,1
1142,42,3,12950,1,8,6,9,4,0,1,0,0,39,3,1
1143,23,2,13079,0,12,0,8,0,0,0,0,0,36,0,1
1144,39,1,11946,11,9,1,9,1,0,0,0,0,59,0,1
1146,13,5,12428,11,9,0,1,0,0,1,0,0,59,0,1
1147,29,2,10359,1,8,1,13,1,0,0,0,0,49,0,1
1150,8,2,14750,1,8,0,8,3,0,0,0,0,29,0,1
1151,23,2,20017,11,9,2,0,4,0,1,0,0,38,0,1
1153,34,2,17154,1,8,1,10,1,0,0,0,0,53,0,1
1154,26,0,8399,1,8,1,3,1,0,0,0,0,39,0,1
1155,17,2,5012,11,9,1,12,1,0,0,0,0,53,36,1
1159,3,2,16219,1,8,0,6,3,0,0,0,0,27,0,1
1160,27,2,11275,13,10,1,10,1,0,0,53,0,39,0,1
1161,34,2,16562,1,8,6,11,4,0,0,0,0,39,0,1
1165,16,2,9699,1,8,2,0,0,1,1,0,0,39,0,1
1168,70,1,12478,2,14,1,7,1,0,0,0,0,39,0,1
1169,23,2,10053,1,8,2,11,0,0,0,0,0,39,0,1
1170,34,2,14737,1,8,2,0,0,0,1,0,0,42,0,1
1171,33,2,7751,8,6,2,8,0,1,1,0,0,39,0,1
1173,3,2,19444,13,10,0,8,0,0,0,0,0,29,0,1
1174,30,2,10136,1,8,1,8,1,0,0,0,0,39,0,1
1176,5,2,10740,13,10,0,0,3,0,1,0,0,29,0,1
1178,30,2,1230,1,8,0,0,4,0,1,0,0,39,0,1
1179,7,4,16759,8,6,0,8,0,2,0,0,0,44,0,1
1182,19,2,19489,0,12,1,7,1,0,0,0,0,39,0,1
1183,15,2,12188,1,8,1,0,1,0,0,0,0,39,0,1
1184,27,2,8599,1,8,1,10,1,0,0,0,0,39,0,1
1186,42,3,1124,11,9,0,1,3,1,1,0,0,39,0,1
1187,48,2,5133,1,8,1,10,1,0,0,0,0,29,0,1
1188,7,0,11031,0,12,0,0,0,0,1,0,0,64,0,1
1189,10,4,15040,0,12,0,7,3,0,0,0,0,34,0,1
1190,34,2,14619,13,10,2,8,0,0,0,0,0,39,0,1
1192,22,2,635,1,8,1,11,1,0,0,0,0,59,0,1
1193,11,2,19714,0,12,1,2,1,0,0,0,0,39,0,1
1194,2,2,10575,11,9,0,8,3,0,1,0,0,24,0,1
1195,32,4,4946,0,12,2,7,0,1,1,0,0,39,0,1
1196,34,4,9514,12,11,1,7,1,0,0,0,0,59,0,1
1197,42,2,7357,9,13,1,7,1,0,0,0,0,54,0,1
1198,1,2,14705,1,8,0,13,3,0,1,0,0,39,17,1
1202,20,2,8493,0,12,2,10,0,0,0,0,0,34,0,1
1204,16,2,13562,11,9,1,10,1,1,0,0,0,39,0,1
1206,44,4,17684,1,8,1,3,1,0,0,0,0,39,0,1
1209,19,2,6242,1,8,1,13,1,0,0,0,0,44,0,1
1211,20,2,12202,11,9,4,0,3,0,0,0,0,61,0,1
1212,14,2,525,11,9,2,10,4,0,1,0,0,19,0,1
1214,3,2,12437,11,9,0,8,3,0,0,0,0,15,0,1
1218,14,2,14163,0,12,2,1,0,0,0,70,0,44,0,1
1221,31,2,18432,1,8,1,10,1,0,0,0,0,39,0,1
1222,36,2,48,11,9,1,10,1,0,0,0,0,39,0,1
